POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1613549724761722881,,,@shubham_lohan_ Same in our clg look for companies which don’t ask for a Noc,Caption,,,,,,,
P:1613534605633794052,,,@Hyprocus Marketing strategies,Caption,,,,,,,
P:1613501502592782337,,,"@farsi_engineer I got it from the company I work for , using it for 2 weeks",Caption,,,,,,,
P:1613493839876206592,,,@KirtirajThakor Us,Caption,,,,,,,
P:1613493804660822017,,,@Hyprocus This is pain bro,Caption,,,,,,,
P:1613493710683275268,,,@TiyaTwts Same here,Caption,,,,,,,
P:1613485964902666242,,,Had to write my bank account number at so many places that nowadays I remember my bank account number 🙂,Caption,,,,,,,
P:1613466233667735554,,,@shreyacasmalert Then there is me who are both 1 and 2,Caption,,,,,,,
P:1613463722793787392,,,@assfitasmansi Staying no to anything that doesn’t contribute to your growth,Caption,,,,,,,
P:1613451440227508224,,,"@Bove_Labbar @RajKishorShaw17 Out of n number of trains , n tends to infinity",Caption,,,,,,,
P:1613416831615905796,,,@tuhinnn_py Aspiring to get into a HFT someday soon and have the same learning curve,Caption,,,,,,,
P:1613407100788707328,,,@RajKishorShaw17 But Indian Railways are quite punctual nowadays,Caption,,,,,,,
P:1613401319636893697,,,@adititiwari02 I move it to the side of my laptop while working,Caption,,,,,,,
P:1613257297882681344,,,@callmepandey Us bro us,Caption,,,,,,,
P:1613255604361129984,,,@farsi_engineer No,Caption,,,,,,,
P:1613163311796998144,,FmMbemaaAAAbhpY.jpg,Finally organised my work desk 🤠 https://t.co/b4s5xWmiQA,Caption,https://pbs.twimg.com/media/FmMbemaaAAAbhpY.jpg,,,,,,
P:1613151673303855106,,,@TiyaTwts Subtitle lelo https://t.co/mEyq2wU4dh,Caption,,,,,,,
P:1613151558476378114,,,@Iampatelajeet https://t.co/mEyq2wU4dh,Caption,,,,,,,
P:1613151459872501761,,,@dudhupilo You got it right,Caption,,,,,,,
P:1613023528349233152,,,@TiyaTwts Ab me Bengali dost o ke sath toh hindi me nhi bat kar sakte 🫠,Caption,,,,,,,
P:1612892150211182592,,,People who know bengali will only understand 🙂,Caption,,,,,,,
P:1612891801773563904,,,@taniaban2712 Idhar code bhi debug nhi ho raha 🥹,Caption,,,,,,,
P:1612890543192932352,,,@archiexzzz Sare kam men ka hota ha ☠️,Caption,,,,,,,
P:1612883386309414912,,FmIc45QagAET70T.jpg,Life currently🥹 https://t.co/KNZyRhfsN6,Caption,https://pbs.twimg.com/media/FmIc45QagAET70T.jpg,,,,,,
P:1612396066460270599,,FmBhq_naEAAxuog.jpg,Happening a lot these days ☠️ no idea how 🙂 https://t.co/gUiBA2YD3e,Caption,https://pbs.twimg.com/media/FmBhq_naEAAxuog.jpg,,,,,,
P:1612350650373001216,,,"RT @TiyaTwts: Co-host: @awwmishaaa 
Speakers: @codemastercppYT @AnishDe10 

Set reminders and share it with your friends :)",Caption,,,,,,,
P:1612154554363293697,,,"@sharmaharisam @YashDaga24 Orz both of you , meanwhile me managing to mess up the whole contest ☠️",Caption,,,,,,,
P:1612152863932952576,,,@Hyprocus Us 🤲🏼,Caption,,,,,,,
P:1612145268170051587,,,@SunnyA71410266 Intern me jada kam nhi rehta 4-5 hrs bas,Caption,,,,,,,
P:1612137648042422273,,,Stuck between college life jeena ha and hustle karna ha 🫠,Caption,,,,,,,
P:1612082004937539585,,,@tanyyeah @_swiftyhazal_ I last had life in class 10 ☠️,Caption,,,,,,,
P:1611955704444915712,,,@TiyaTwts @Priyansh_31Dec Yea,Caption,,,,,,,
P:1611819409689178113,,,@_swiftyhazal_ Giving CodeNation OA and CF contest,Caption,,,,,,,
P:1611788694163423233,,,@Priyansh_31Dec How was the problemset btw?,Caption,,,,,,,
P:1611707256911060993,,,@prakriti24_ Ik🥲,Caption,,,,,,,
P:1611686853522116609,,,@GantavyaMalviya Congratulations 🎉,Caption,,,,,,,
P:1611671714861322241,,,@chetan_sai123 From DE Shaw employees,Caption,,,,,,,
P:1611671154934296579,,,Guess who got reached out by the same fake recruiter today🙃 https://t.co/4c8InO8jRh,Caption,,,,,,,
P:1611647440201093122,,,@TiyaTwts Iha lowest 9 tha kal 🙂,Caption,,,,,,,
P:1611636551947280385,,,Galti ho gaya ha bhagwan aur nhi chahiye thand 🥶 https://t.co/fPEb6RRFwC,Caption,,,,,,,
P:1611631595500474369,,,@JeetUmat Iye sab thand ki waja se lag raha ha,Caption,,,,,,,
P:1611631277706469378,,,@AbhijeetSharma_ @Nirupam_AN https://t.co/SLTKSwxV5T,Caption,,,,,,,
P:1611622132395675648,,,@Hyprocus Bruh the case remains cold af when I open it in morning,Caption,,,,,,,
P:1611621968729747457,,,@prakriti24_ Idhar thand plus pollution ha 😵‍💫and I am allergic to smog,Caption,,,,,,,
P:1611603440576126978,,,"@Hyprocus Package I want vs the package I get 
Ctc vs base
Attendance needed vs Attendance I have",Caption,,,,,,,
P:1611603161994891265,,,@Iampatelajeet Peer pressure me,Caption,,,,,,,
P:1611582436869287936,,,@prakriti24_ @ashwani_kumar_4 I am in kolkata 🙂,Caption,,,,,,,
P:1611427158299402240,,,@callmepandey I only love spring,Caption,,,,,,,
P:1611426352506499072,,,"Whenever I leave some company, I feel a bit sad thinking we might not cross paths again and I might not meet these people again",Caption,,,,,,,
P:1611415053902974976,,,"@ashwani_kumar_4 Yes , somedays I am taking twice 🙂",Caption,,,,,,,
P:1611409195013922817,,,@TiyaTwts Gareeb se kyu sponsor karana🙂,Caption,,,,,,,
P:1611404592448958464,,,@TiyaTwts Plan a trip to Australia and enjoy summer,Caption,,,,,,,
P:1611247658877980673,,,@TiyaTwts Well same old method go to north pole during summer now you have 6 continuous months of daylight,Caption,,,,,,,
P:1611054115655933952,,,@TiyaTwts 🥲,Caption,,,,,,,
P:1611051228955545602,,,From watching every single delivery of India’s matches 5 years back to knowing that there was an India match today… https://t.co/7gUuTeU8XP,Caption,,,,,,,
P:1610735100513357825,,,Finding the longer side of the blanket at midnight requires skill of the highest level,Caption,,,,,,,
P:1610718755985977345,,,@TiyaTwts Somebody getting pro in dsa,Caption,,,,,,,
P:1610343559064088582,,,@callmepandey Us,Caption,,,,,,,
P:1610319437118464001,,,@alon_muks Go to my profile you will be able to see after the contest ends,Caption,,,,,,,
P:1610312639875518465,,Flj6zqVacAAj3-W.jpg,Who says CP doesn’t have real life applications ☠️ https://t.co/KcWfyN5mdF,Caption,https://pbs.twimg.com/media/Flj6zqVacAAj3-W.jpg,,,,,,
P:1610270493374042113,,,@TiyaTwts It’s around 1.5 hrs,Caption,,,,,,,
P:1610256096178077696,,FljHYcLaMAUKP1I.jpg,On an average I spend over 5hrs per day on social media gosh that’s almost 25% of my life 😵😵 https://t.co/jlfWmY1wnB,Caption,https://pbs.twimg.com/media/FljHYcLaMAUKP1I.jpg,,,,,,
P:1610011842839183361,,,"@awwmishaaa Post from people joining Microsoft 
1) From using Microsoft Windows to working there 🙃",Caption,,,,,,,
P:1610000400505241600,,,@callmepandey Happened with me for a HFT firm around a year back 🥲,Caption,,,,,,,
P:1609995728625205248,,,@aparth11 @Priyansh_31Dec 30 hours/week will be a bit high doing a full time internship😅,Caption,,,,,,,
P:1609938014037512193,,,@adititiwari02 Which company?,Caption,,,,,,,
P:1609645632553385985,,,@Ayushkagrawal Yes but for codeforces and did that today,Caption,,,,,,,
P:1609574210506194953,,,@choudhary_k22 @dsciiest Only offline I guess,Caption,,,,,,,
P:1609529829866733569,,FlYyy6naAAEYXZ9.jpg,"Excited, thrilled, and exuberant to have @striver_79 for a placement guidance session at IIEST. Can't wait to meet… https://t.co/kSZ7UMtJ5A",Caption,https://pbs.twimg.com/media/FlYyy6naAAEYXZ9.jpg,,,,,,
P:1609071454951477249,,FlSR9QHaYAER-dZ.jpg,When LinkedIn algo gets high ☠️ https://t.co/Hd5G0mRXlO,Caption,https://pbs.twimg.com/media/FlSR9QHaYAER-dZ.jpg,,,,,,
P:1608926839141175297,,,"@TiyaTwts No, you can always hire one",Caption,,,,,,,
P:1608755866676891649,,,@UpcomingFSD Awesome,Caption,,,,,,,
P:1608755804123066372,,,@debanjo_israel Apply on career sites or through current employee referrals,Caption,,,,,,,
P:1608703514028675075,,FlNDUEfaMAEyrka.jpg,Woah ✨ https://t.co/88VI8ksCOk,Caption,https://pbs.twimg.com/media/FlNDUEfaMAEyrka.jpg,,,,,,
P:1608544363331883008,,,"Mera adha college life ""Gate Smashers"" dhekte dhekte guzaar gaya😴",Caption,,,,,,,
P:1608504611467563014,,,"First I used to invest in BSE , now I invest in NYSE. I used to lose in ₹, now I lose in $ ☠️",Caption,,,,,,,
P:1608399302732443649,,,@asinrah Most of time internships are of 5-6 months except Microsoft which was of 2 months,Caption,,,,,,,
P:1608347352351506434,,,@pranjal_nama https://t.co/IZF2saN1DZ,Caption,,,,,,,
P:1608177380958568449,,,@SunnyA71410266 To become a good Software Engineer and a good Investor,Caption,,,,,,,
P:1608131607432658944,,,"@Bove_Labbar @iamGaurav201 6.5 is a decent score i guess , kaha rr kiya 😒",Caption,,,,,,,
P:1608099343416037376,,,@Aman_21_25 Bol do,Caption,,,,,,,
P:1608094762300768256,,,"2022 in a wrap
- Interned at Microsoft and got a PPO
- Interned at LeetCode, Scaler and HackerRank
- Got internship… https://t.co/S2WCykcpsn",Caption,,,,,,,
P:1608083368989822977,,,@iamGaurav201 6.5,Caption,,,,,,,
P:1607447276221534208,,,@TiyaTwts 😢,Caption,,,,,,,
P:1607447174945861632,,,@awwmishaaa Thoda thand idhar bhi bhej do,Caption,,,,,,,
P:1607447021044240384,,,@tanyarajhans7 Literally I have to switch on the fan,Caption,,,,,,,
P:1607443214801469441,,Fk7JFAjagAMzXd4.jpg,Is this even winter🥵 I am literally sweating https://t.co/PLEEoIX0bi,Caption,https://pbs.twimg.com/media/Fk7JFAjagAMzXd4.jpg,,,,,,
P:1607433743723298816,,,@adititiwari02 Isn’t Lasik a better option?,Caption,,,,,,,
P:1606958649158639618,,,@prakharrai1609 Learning to drive a car,Caption,,,,,,,
P:1606937382238183425,,,@Saini01_Disha Me enjoying 15 degrees warm weather in Kolkata😎,Caption,,,,,,,
P:1606899841711628288,,,@Stoy22_RP Way less than yours :) I kinda suck at gaming,Caption,,,,,,,
P:1606899626493476864,,,@Hyprocus Been there I know how it feels,Caption,,,,,,,
