POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584639122958090240,,Ff3E4ZWWAAAh38x.jpg,@ThatMan_Dave @diisearned @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled https://t.co/c8LS0CTj4L,Caption,https://t.co/c8LS0CTj4L,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@ThatMan_Dave @diisearned @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled https://t.co/c8LS0CTj4L,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@diisearned @_FUNKYDX_ @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled https://t.co/pL7JfxGxpo,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@ThatMan_Dave @_FUNKYDX_ @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled accurate,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@diisearned @_FUNKYDX_ @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled Dis waking up to like 50 tweets https://t.co/Wc2qZzk9k1,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@_FUNKYDX_ @ThatMan_Dave @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled yea it was a pain going through to like all of that lmfao,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@ThatMan_Dave @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @diisearned @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled LOOKS LIKE DIS IS WAKE,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@ThatMan_Dave @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @diisearned @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled SO YOU DO KNOW,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@_FUNKYDX_ @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @diisearned @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled you son of a BI-,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@ThatMan_Dave @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @diisearned @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled HAHAHAHA UR SO FUNNY!!!! https://t.co/n1AQYpcgs5,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639122958090240,,,@_FUNKYDX_ @VickyGirlboss @MF_CRINGEalt @LolzSky_ @Chewyquantum8 @SnowManSnowPlan @diisearned @Stealth14447620 @DistortBot @XoticPlayz_ @NFSPEED12 @aceCourtBot @noL4nacha0s__ @RyoJoel @Thewise62661930 @TOrlando478 @waddiedooo @socketjump @LeonJoy_ @DrewTheRat524 @BarackObama @tailsgottrolled No I dont https://t.co/yFRziah23t,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1584639119161888768,,,RT @TalonyaAdams: Of all the #KatieHobbs sympathizers the endorsement of @BarackObama is the greatest disappointment. Partisanship aside noâ€¦,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1584639112518152193,,,RT @TalonyaAdams: Of all the #KatieHobbs sympathizers the endorsement of @BarackObama is the greatest disappointment. Partisanship aside noâ€¦,Caption,NA,,,FALSE,FALSE,Positive,NO
