POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1587294139367841792,,,"@madho_singh03 @akshaykumar @yamigautam Sad but true BOI ya budget ko nahi manta hai uska apna budget hota hai every movie ka. Example: Hrithik ka mostly movie acha gross ka bad vi flop kar diya after adjust Hrithik stardom (MK , JA , Kaabil, Bangbang, fiza, MPKDH ,lakshya) https://t.co/kLdkQ6veKE",Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587294139367841792,,,@Allu_Rajesh1 @akshaykumar @yamigautam Pyar de aur critics apni MAA na khud baye 25 cr budget hai agr ye log Raksha Bandhan aur ramsetu ki tareh Inka budget 10× jyada na bataye Rakha Bandhan ka budget 60cr tha Rs ka 75 ye log kam collection parvbhi hit na mile isi lia double bataye Omg 85 + karegi to super hit hogi,Additional Comment,NA,,,FALSE,FALSE,Neutral,YES
P:1587294139367841792,,,@madho_singh03 @akshaykumar @yamigautam Audience pyar de bus y movie ko,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587294131046735872,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587294116756365312,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587294062776045568,,FgczibsVEAALWyb.jpg,@akshaykumar how dare he charge so much when all his films this yr and the previous yr did not even cross 100 crore . U should be boycotted. @mrsfunnybones  what the hell Tina! https://t.co/B02FIJud3S,Caption,https://t.co/B02FIJud3S,,,TRUE,FALSE,Negative,YES
P:1587294056023224320,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587294045239672832,,,RT @Harmindarboxoff: #ThankGod is the 23rd disaster of #AjayDevgn most by the 90s debuted star. #AkshayKumar is the front-runner to break t…,Caption,NA,,,FALSE,FALSE,Negative,YES
P:1587294004412309504,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293980827320321,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293933016473604,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293902226292736,,,"RT @AmitRay934: मंदिर जाने की ज़रूरत नही भगवान हमारे मन में है - अक्षय कुमार
 
हमें भी सिनमा हॉल जाने की ज़रूरत नही फ़िल्म हमारे मोबाइल में…",Caption,NA,,,FALSE,FALSE,Neutral,YES
P:1587293886354927617,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293852070617089,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin Love you guruji ❤️,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,@vinayakdewda @akshaykumar @BoroplusSkin Bhai Selfiee chalegi,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin Love you guruji ❤️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin ♥️♥️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin https://t.co/WjwtbBKDks,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin Awesome cool effort brave Sir respect from #Pakistan,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,"@akshaykumar @BoroplusSkin Sir aapse sadar anurodh hai mai bahut musibat me fas gya hun plz ek chhoti si help kr do
Mai bahut pareshan hun koi rashta nhi dikh rha ab aap hi mujhe is muaibat se bcha sakte hai sir",Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin Ramsetu achhi movie hai sir.,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,"@akshaykumar @BoroplusSkin Love you sir
We want action movies maza aayega https://t.co/vQD8daq6UI",Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293820051369985,,,@akshaykumar @BoroplusSkin Itne log Morbi me mar gaye..ek tweet unke liye bhi kar dete...paise ke pujari,Additional Comment,NA,,,TRUE,FALSE,Negative,YES
P:1587293820051369985,,,@akshaykumar @BoroplusSkin AKKIANS WANT BIG ACTION MOVIES FROM UH NOW 💥💥 KUCH TOH FANS KA SOCHLO SARKAR 🙏🙏,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293802016149506,,,"RT @DreamyPujara: @akshaykumar Watched Ram Setu! What an amazing movie! written and directed by Abhishek Sharma, well can't have been bette…",Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293790074642432,,,"RT @RohitKu21023187: *Collection India Net*
#VikramVedha &gt; Bacchan Pan
#VikramVedha  &gt; PrithiviRaj
#VikramVedha &gt; RakshaBan
#VikramVedha &gt;…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293685171245057,,,"RT @Akkhiladi12: Fanwaar Se Kisika Bhala Nai Hone Wala . 
Sabhi Ek Dusre Ko Support kare , Aaplog South Industries ko dekh lo Sabhi milkar…",Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293679672098817,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293667621974017,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293663247450114,,FgaUyJwVEAE9Gvl.jpg,RT @Swetaakkian: love you king @akshaykumar ❤ https://t.co/UkLymdLOTU,Caption,https://t.co/UkLymdLOTU,,,FALSE,FALSE,Positive,NO
P:1587293610822737921,,,"RT @Bhushanadhau1: BO Apart Soche toh , #Selfiee will be special fanstuff for Akkians 💥

Since DL is not released in Hindi this may click w…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293578199330816,,,RT @sanjanachohan: Just watched ram setu what a movie!!! Gave me goosebumps! #JaiShreeRam @akshaykumar,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293560411488260,,,"RT @Swetaakkian: SPEECH KING👑

Listening to these speeches of #AkshayKumar, it is known that Hindi cinema has got a prized artist in the fo…",Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293549095100416,,,"RT @akkians_planet: Why it always happens with @akshaykumar films only Take action on it asap @vikramix @Abundantia_Ent 
#Ramsetu https://t…",Caption,https://t…,,,FALSE,FALSE,Neutral,NO
P:1587293544817266688,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293544347156481,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin ♥️♥️,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,@vinayakdewda @akshaykumar @BoroplusSkin Bhai Selfiee chalegi,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin Love you guruji ❤️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin ♥️♥️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin https://t.co/WjwtbBKDks,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin Awesome cool effort brave Sir respect from #Pakistan,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,"@akshaykumar @BoroplusSkin Sir aapse sadar anurodh hai mai bahut musibat me fas gya hun plz ek chhoti si help kr do
Mai bahut pareshan hun koi rashta nhi dikh rha ab aap hi mujhe is muaibat se bcha sakte hai sir",Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin Ramsetu achhi movie hai sir.,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,"@akshaykumar @BoroplusSkin Love you sir
We want action movies maza aayega https://t.co/vQD8daq6UI",Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293510038085632,,,@akshaykumar @BoroplusSkin Itne log Morbi me mar gaye..ek tweet unke liye bhi kar dete...paise ke pujari,Additional Comment,NA,,,TRUE,FALSE,Negative,YES
P:1587293510038085632,,,@akshaykumar @BoroplusSkin AKKIANS WANT BIG ACTION MOVIES FROM UH NOW 💥💥 KUCH TOH FANS KA SOCHLO SARKAR 🙏🙏,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293491805278208,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293473023365121,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293461132505088,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293459852902400,,FOvvoKhsEZyoaefp.jpg,"RT @MystryOfLife: Hum yaaro bigde hai ,dil apna hai sharif baada 🔥😉  #Akshaykumar https://t.co/RZgZYRrjly",Caption,https://t.co/RZgZYRrjly,,,FALSE,FALSE,Neutral,NO
P:1587293414688624640,,Fgcy7OfUYAYP7XO.jpg,@madho_singh03 @akshaykumar @yamigautam 2016 ka bad akki ka vi same issue hai https://t.co/Im0PLTwxzX,Caption,https://t.co/Im0PLTwxzX,,,FALSE,FALSE,Neutral,NO
P:1587293414688624640,,,@madho_singh03 @akshaykumar @yamigautam OMG 2 ka budget boi (60-80)+ 25 +15 kara ga,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293414688624640,,,@madho_singh03 @akshaykumar @yamigautam 2016 ka bad akki ka vi same issue hai https://t.co/Im0PLTwxzX,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293414688624640,,,"@madho_singh03 @akshaykumar @yamigautam Sad but true BOI ya budget ko nahi manta hai uska apna budget hota hai every movie ka. Example: Hrithik ka mostly movie acha gross ka bad vi flop kar diya after adjust Hrithik stardom (MK , JA , Kaabil, Bangbang, fiza, MPKDH ,lakshya) https://t.co/kLdkQ6veKE",Additional Comment,NA,,,FALSE,FALSE,Neutral,YES
P:1587293414688624640,,,@Allu_Rajesh1 @akshaykumar @yamigautam Pyar de aur critics apni MAA na khud baye 25 cr budget hai agr ye log Raksha Bandhan aur ramsetu ki tareh Inka budget 10× jyada na bataye Rakha Bandhan ka budget 60cr tha Rs ka 75 ye log kam collection parvbhi hit na mile isi lia double bataye Omg 85 + karegi to super hit hogi,Additional Comment,NA,,,FALSE,FALSE,Negative,YES
P:1587293414688624640,,,@madho_singh03 @akshaykumar @yamigautam Audience pyar de bus y movie ko,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293348674473985,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293325383544833,,,RT @NiteshNaveenAus: There is said to be a big twist in the second half of #AkshayKumar's #OMG sequel which is the main highlight of the mo…,Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293301341753344,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293238352052225,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293098761388032,,,"RT @dillikadipak: #RamSetu फिल्म  @akshaykumar Par रामसेतु मूवी ending बहुत ही सुंदर थी..
 real Story..राम से🫵तु
जय श्री राम..🚩
हिंदुओ भाई…",Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587293010357669890,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587293003483267072,,FgcykEoaEAAyb3z.jpg,@akshaykumar @BoroplusSkin https://t.co/WjwtbBKDks,Caption,https://t.co/WjwtbBKDks,,,FALSE,FALSE,Neutral,NO
P:1587293003483267072,,,@vinayakdewda @akshaykumar @BoroplusSkin Bhai Selfiee chalegi,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin Love you guruji ❤️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin ♥️♥️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin https://t.co/WjwtbBKDks,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin Awesome cool effort brave Sir respect from #Pakistan,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293003483267072,,,"@akshaykumar @BoroplusSkin Sir aapse sadar anurodh hai mai bahut musibat me fas gya hun plz ek chhoti si help kr do
Mai bahut pareshan hun koi rashta nhi dikh rha ab aap hi mujhe is muaibat se bcha sakte hai sir",Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin Ramsetu achhi movie hai sir.,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293003483267072,,,"@akshaykumar @BoroplusSkin Love you sir
We want action movies maza aayega https://t.co/vQD8daq6UI",Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587293003483267072,,,@akshaykumar @BoroplusSkin Itne log Morbi me mar gaye..ek tweet unke liye bhi kar dete...paise ke pujari,Additional Comment,NA,,,TRUE,FALSE,Negative,YES
P:1587293003483267072,,,@akshaykumar @BoroplusSkin AKKIANS WANT BIG ACTION MOVIES FROM UH NOW 💥💥 KUCH TOH FANS KA SOCHLO SARKAR 🙏🙏,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587292980292952064,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292972118429696,,,RT @sanjanachohan: Just watched ram setu what a movie!!! Gave me goosebumps! #JaiShreeRam @akshaykumar,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587292971589947393,,06jxHDORgUpK1d-C (1).jpg,"RT @AkkiAmit_: #RamSetu movie It is a perfect Diwali gift 🔥

#AkshayKumar https://t.co/vWAND4i3s7",Caption,https://t.co/vWAND4i3s7,,,FALSE,FALSE,Positive,NO
P:1587292970000306177,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292959480971264,,w8Wbts4WykFVl4r5 (1).jpg,"RT @AkkiAmit_: #RamSetu public review first day first show at gaiety galaxy theatre.

Khiladi #AkshayKumar is back 🔥 https://t.co/mLW8NuG242",Caption,https://t.co/mLW8NuG242,,,FALSE,FALSE,Positive,NO
P:1587292947732627457,,,"RT @AkkiAmit_: #RamSetu movie huge public line day 3 late evening show at gaiety galaxy theatre in Mumbai 🔥

#AkshayKumar https://t.co/BmEr…",Caption,https://t.co/BmEr…,,,FALSE,FALSE,Positive,NO
P:1587292847937507328,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292807793737728,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin Awesome cool effort brave Sir respect from #Pakistan,Caption,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,@vinayakdewda @akshaykumar @BoroplusSkin Bhai Selfiee chalegi,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin Love you guruji ❤️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin ♥️♥️,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin https://t.co/WjwtbBKDks,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin Awesome cool effort brave Sir respect from #Pakistan,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,"@akshaykumar @BoroplusSkin Sir aapse sadar anurodh hai mai bahut musibat me fas gya hun plz ek chhoti si help kr do
Mai bahut pareshan hun koi rashta nhi dikh rha ab aap hi mujhe is muaibat se bcha sakte hai sir",Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin Ramsetu achhi movie hai sir.,Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,"@akshaykumar @BoroplusSkin Love you sir
We want action movies maza aayega https://t.co/vQD8daq6UI",Additional Comment,NA,,,FALSE,FALSE,Positive,NO
P:1587292778693894145,,,@akshaykumar @BoroplusSkin Itne log Morbi me mar gaye..ek tweet unke liye bhi kar dete...paise ke pujari,Additional Comment,NA,,,TRUE,FALSE,Negative,YES
P:1587292778693894145,,,@akshaykumar @BoroplusSkin AKKIANS WANT BIG ACTION MOVIES FROM UH NOW 💥💥 KUCH TOH FANS KA SOCHLO SARKAR 🙏🙏,Additional Comment,NA,,,FALSE,FALSE,Neutral,NO
P:1587292752483475458,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292715729195008,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292628202459136,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292586699460608,,,"RT @akshaykumar: Presenting to you BoroPlus - India's no. 1 Antiseptic Cream - my twin, the OG all-rounder and the multi-tasker. It takes c…",Caption,NA,,,FALSE,FALSE,Neutral,NO
P:1587292581175566338,,FgcyJn3UoAAQGhP.jpg,"@madho_singh03 @akshaykumar @yamigautam Sad but true BOI ya budget ko nahi manta hai uska apna budget hota hai every movie ka. Example: Hrithik ka mostly movie acha gross ka bad vi flop kar diya after adjust Hrithik stardom (MK , JA , Kaabil, Bangbang, fiza, MPKDH ,lakshya) https://t.co/kLdkQ6veKE",Caption,https://t.co/kLdkQ6veKE,,,FALSE,FALSE,Neutral,YES
